Predicted,Actual
0.41917180484865635,0.5264728083
0.1841585011271808,0.0013389166
0.3419786940188106,0.1265680601
0.4627057089095995,0.433179972
0.27771919295422914,0.0487761044
0.5946698485535622,0.9158639157
0.29659595644667386,0.247492901
0.6207165239265577,0.8734139679
0.38251359741010355,0.3533212322
0.2240777078344876,0.2563980446
0.7870433132148523,0.9321286079
0.5694170074640769,0.4935929693
0.2521234248350484,0.3976222997
0.3785228615167316,0.4318500413
0.684109428484074,0.7572517163
0.2278044284468772,0.0500341469
0.24819363167360126,0.1516480357
0.11809892269120442,0.0250979476
0.7361892124916377,0.972682506
0.2759091767996521,0.0
0.7713490815924107,0.9974389849
0.49557750973249115,0.4964055929
0.3375367287998298,0.0976330829
0.38422408326799196,0.0777829697
0.538634980822528,0.5267693469
0.4898690815079483,0.4375022465
0.0484268705871885,0.0
0.6730090338267775,0.9743224543
0.0926757927126847,0.1211225333
0.20232364940800263,0.171561051
0.29681646526375877,0.0225189605
0.9914774836835621,0.9911218145
0.7187667822044088,0.9219384638
0.3683445101346036,0.0101991302
0.6339141246530231,0.6998130908
0.2827538045469093,0.0
0.22098940644545112,0.922576471
0.6748408472436005,0.7692660221
0.5732638975773379,0.3684986162
1.006876355477091,0.9879048201
0.5092557850223892,0.7658693074
0.10641273334584386,0.0540329248
0.35866486657835017,0.1246540383
0.67931094316986,0.9710919809
0.36608306240251787,0.2652313001
0.41504383208943063,0.2259264584
0.1734040914664184,0.296044355
0.3335336672533983,0.0605837317
0.6761666906151864,0.9183979728
0.7025912247096501,0.8351874483
0.1611948731051976,0.1385374357
0.3497175693368653,0.2844883361
0.3627364995672551,0.6002659861
0.25765835662182734,0.1719115057
0.3421986191203544,0.1891466878
0.3802100592710048,0.5847651055
0.006401676570559664,0.0
0.7034083197498512,0.7547266453
0.15788703957574024,0.0012131124
0.24519549819331216,0.9167086014
0.5610137990218029,0.5713220229
0.5412131207526718,0.5636749218
0.978739467546507,0.9758096402
0.290891361459491,0.387629848
0.6795979612890235,0.8783383056
0.599892205081982,0.2010441753
0.1155067066914092,0.0
0.18889184078561766,0.0657237339
0.5536656400067389,0.3814294957
0.23384052811943096,0.154856044
0.07773278805189468,0.0062902124
0.7020548895405951,0.9357769311
0.3357077138210651,0.5522087632
0.3540126914469829,0.517190252
0.10273852932340347,0.1179684411
0.8969224192385814,0.6353024694
0.324545851023751,0.2814510621
0.2617456385382745,0.2850095252
0.06108054009016345,0.0
0.4211860050662445,0.2705959527
0.7094916353700641,0.9881294705
0.5557286931958877,0.8320872722
0.7624704943517303,0.9454908163
0.30006921494541217,0.0574835556
0.31973488995170024,0.0808561878
0.3681215484143004,0.8579400453
0.2959296246874947,0.0
0.23202186405902903,0.1369918407
1.3640784019234187,0.9642356493
0.3224590151356362,0.4167804896
0.6642821751777523,0.487365659
0.4505574646532251,0.2209841487
0.4713864236864638,0.5166421049
0.16181267830343243,0.1048578412
0.7691210208111215,0.6835843428
0.3545209892920927,0.2552388484
0.3804401090944853,0.9440620395
0.4191422682806446,0.6587110456
0.3217010988860345,0.1383217713
0.5231699927831048,0.95748715
0.657245052577045,0.8074835556
0.5485033966823557,0.2938697387
0.21457476511723084,0.0
0.08038366196774363,0.010621473
0.23653460412445398,0.1395438697
0.3029981841655225,0.4156212933
0.7420423491199886,0.9333057762
0.9885139417179082,0.969133029
0.48823552515900137,0.2809568312
0.6335373876801095,0.9265932209
0.32794463252667455,0.1346464901
0.17734844434759883,0.0
0.11716172417561516,0.1252650875
0.22430860460820046,0.304131771
0.3955444635823293,0.4385985407
0.6264862876329295,0.9602548435
0.5238459560515899,0.7067682686
0.07773025451121421,0.0311006075
0.24409240688213962,0.0102800043
0.9281446807332944,0.9217497574
0.28914260860391267,0.2048362748
0.2035240135980812,0.1145178103
0.16415349378459454,0.2788001869
0.5842599185583104,0.3449193056
0.36790852025818427,0.1350598469
0.904289166829268,0.8048865965
0.2851338298252564,0.4451134035
0.7768427142052938,0.4623306136
0.5516670616606446,0.921048848
0.538378743194094,0.3826875382
0.3625135180819543,0.3202437008
0.4766804570112302,0.4491391395
0.14693882849357914,0.0294471802
0.3957560987454457,0.0513461055
0.36286057554123924,0.8027389382
0.3308101264308071,0.0447773265
0.5692172699699779,0.6621347184
0.8531785934748809,0.2138492506
0.2654897134069222,0.2211009669
0.37343107372532963,0.2162844614
0.9068020917030285,0.8602943819
0.6167352722452215,0.9034092951
0.5961634264024595,0.459535962
0.21559868654353925,0.0
0.4388795050624391,0.2963049495
0.37149781006812427,0.3818428525
0.13768799192571682,0.1571384925
0.276691377014516,0.1060439955
0.17602614899871916,0.0123288164
0.9521935659099449,0.9880665684
0.16077070190464604,0.197872111
0.7576345567702709,0.6758743395
0.5114892192104915,0.9581251573
1.326327976842966,0.9334495525
0.7980636185372831,0.7371320226
0.7212120873042709,0.6128014809
0.3470780199227974,0.1343140074
0.03483815495648476,0.0
0.340421503398786,0.1978181949
0.6174740060317578,0.2047643866
0.31002528337027413,0.420554617
0.16823445801455916,0.5791488444
0.7490395131906173,0.2993152654
0.05326422370264344,0.0
0.15789708676163594,0.0837586715
0.5200532835387494,0.5039268898
0.6645708386582019,0.8592699759
0.3929771416223098,0.363888789
0.2535491110188479,0.0
0.16347790503708526,0.3352862945
0.1424422042709022,0.0
0.5089874206765039,0.2091675353
0.23918561588283072,0.303161281
0.5308494212276678,0.3710506452
0.7788396465709874,0.7863664139
0.08787088044597255,0.3779878509
0.5761550963155428,0.2304374393
0.3687210370251908,0.1401459329
0.4576433646060213,0.9619082707
1.154924631004954,0.9753693253
0.2644518895856849,0.6571384925
0.40044115279070663,0.4192157004
0.27900193150322355,0.1540113583
0.925452651739174,0.9550070091
0.4365835576788728,0.0478325725
0.2796642289917495,0.6118759211
0.19056926996053752,0.4009381403
0.2959446743674322,0.4844901334
0.44828103156120747,0.1013353222
0.3396577456630073,0.1479278243
0.512372491268566,0.2184141476
0.4541748341367372,0.5452895295
0.4710213093595432,0.9631573272
0.22095194399889556,0.0112774523
0.6473581045198828,0.5170824198
0.28328920301156596,0.0993673843
0.46043005663652325,0.6046781208
0.3018954430173017,0.0629829985
0.47748232337913266,0.1911505697
0.46712536933786697,0.0564501635
0.07994659850885191,0.1197117286
0.12005661726754407,0.0
0.390087834536178,0.4820549225
0.33468082361786844,0.2592196542
0.7062531887062816,0.988363107
0.21536379346170204,0.3294992991
0.3461291621630762,0.0683656231
0.1344482598330849,0.0
0.5074326391971901,0.6800797958
0.4072625626583132,0.6312857194
0.601137470326841,0.3468333273
0.2973313699461572,0.2985334819
0.9010591226275663,0.9943298228
0.36204598351216505,0.5943621725
0.26653129042361784,0.0
0.1334293673043802,0.190260954
0.15797331687481908,0.0535297078
0.39744912334942395,0.2098235146
0.19582950472940475,0.2521836023
0.16932808120449389,0.6185255742
0.16946317259556531,0.0138474534
0.35201824700082207,0.1383846734
0.30263455635009,0.1423924374
0.2717650776919224,0.0189784695
0.46409740708698743,0.8096761439
0.25535139517961547,0.0600715287
0.2316829762796126,0.0623899213
0.3726536072874817,0.0886111211
0.7200734424943003,0.8606088926
0.6039093085388552,0.8009327486
0.12288410856391846,0.0
0.2832499387700569,0.6215718342
0.5644767220679022,0.4129075159
1.2570704567207778,0.9696991481
0.5204309164816759,0.2604597247
0.8846698806911365,0.8837568743
0.5359014031519445,0.6678138816
0.41176476029294506,0.2458304878
0.6379812091410038,0.6951313756
0.7011287693900351,0.6329930628
0.36457416246328983,0.7420833184
0.2838052369957971,0.295550124
0.44653422240657137,0.4291991661
0.17695056005047283,0.3004295316
0.2211869967776638,0.0226807088
0.12071542373138439,0.0157435031
0.6530869413327146,0.8946389418
0.8377229920346471,0.619433162
0.38802577813090217,0.0
0.6056497685980774,0.4925146472
0.46083540113350274,0.1612720607
0.8055132451883614,0.498499335
0.5622336784597063,0.5619765645
0.27066749923643374,0.3290050681
0.10073156237407685,0.0
0.3882835883145786,0.190260954
0.33727847808614525,0.5083210524
0.5152182457627081,0.2471963625
0.32727042248853727,0.0
0.6455084021127163,0.7253064232
0.2990127606821498,0.4796556558
0.14514694289308758,0.0
0.10493875021194876,0.0005661191
0.3286283074312289,0.4231515761
0.37734488491866536,0.0033338126
0.5879215509979311,0.5546978901
0.2960644074592216,0.1168182308
0.24116756721188487,0.944861795
0.5301945065062402,0.5477786564
0.12365250667560154,0.0
0.428858774712106,0.8305147191
0.273300957685771,0.4752884512
0.17230066027421276,0.0484885518
0.22193231106639405,0.0
0.29073801067778876,0.308175479
0.35547328870703193,0.1182380216
0.7457510764394559,0.9945544732
0.08248697170448527,0.0265536825
0.4583129763431403,0.3259947522
0.3002786660470316,0.3744653319
0.33590730211683434,0.0716634916
0.3606098947169413,0.0
0.3127384525264632,0.0937421372
0.3643524716889781,0.0249541713
0.03810725781407168,0.0
0.7385102036746437,0.9626720822
0.5100604175396367,0.4241849682
0.26223746049581503,0.786941519
0.5404066557923247,0.6107257108
0.6341837827911978,0.6683260846
0.8882562384061354,0.719618274
0.5778153342589676,0.9291003199
0.15752051782841714,0.0327360627
0.6476639450202617,0.4232054923
0.6473438489866685,0.7835897344
0.6059691521374376,0.6905934366
0.19136145489695966,0.0231300097
0.3012645318440508,0.1981057475
0.2581277927916332,0.4816235937
1.1584992890499501,0.9702832393
0.302517454658545,0.188742317
0.29912366853368444,0.3750763812
0.2421209807022211,0.0
0.10776345863536835,0.0979206355
0.4739856924672551,0.253019302
0.4565299113384873,0.4995956292
0.4795475750947181,0.3652277057
0.14311394769177463,0.4211476942
0.12221286404828638,0.1333075734
0.2770271669117287,0.1295963481
0.07451339581446531,0.0053376945
0.36776872537932936,0.6954099421
0.1734122466268147,0.4992092304
0.604211972306279,0.1474695374
0.2428462619111012,0.2140109989
0.27413042618309674,0.9539197009
0.36467997441004074,0.5272006757
0.10622268975320392,0.0051310161
1.23494075012775,0.7134628518
0.3194404438403334,0.518196686
0.3604337831071883,0.00101542
0.15249279328974025,0.0
0.5255040049438683,0.7274001653
0.4231321957679173,0.7653481183
0.7409269206715937,0.926629165
0.7859245507181035,0.8880252327
0.12782774379419815,0.0
0.26966601686780306,0.058696668
0.6911392783522209,0.4135994393
0.31466469990688584,0.0381636174
0.37814459478558266,0.4930088782
0.4710206565847491,0.9469195931
0.3589918147358489,0.9081988426
0.10641332066986325,0.1339545667
0.14016553059103867,0.0026239172
0.5365460265883434,0.9568401567
0.6930884124450319,0.8407587793
0.17346979237454996,0.1819399015
1.0320960795168963,0.9352647281
0.17081306746405922,0.0186459868
0.3254274378071356,0.3664318321
0.4054982164428963,0.65080335
0.4978013840292346,0.8338754897
0.2558145658556634,0.1423115632
0.6997424904041792,0.6217605406
0.5740703224112204,0.8531684699
0.11800658294606847,0.0579328565
0.17798825759064318,0.0674760073
0.582870108013764,0.1021979799
0.42698779162631917,0.1427878221
0.18836420159217004,0.2802379498
0.15339166462960696,0.2392976529
0.5614791852912714,0.3858685885
0.23053546182313822,0.2873728478
0.32762328579020483,0.1980338593
0.5958311182308765,0.665495489
0.07222961238087286,0.008608605
0.5157689494140505,0.1523848891
0.2527861663762309,0.6319416987
0.17605230310011788,0.3281154524
0.6046569708894696,0.9235289889
0.6504458226625656,0.9381582258
0.3929648066200005,0.0340300492
0.34659932126668175,0.492433773
0.5353559998436834,0.9474946982
0.5789581855036964,0.9698429244
0.8704538149629295,0.9761241508
1.1716318034036064,0.9448707811
0.6590994472839953,0.5491445311
0.5656794450184524,0.2096258222
0.5930275490439506,0.4484921462
0.14713977478530016,0.0
0.6321754698120643,0.7274181374
0.32159327724428194,0.499469825
0.2402935037534919,0.0
0.38537279458739576,0.834001294
0.6409704359959464,0.9623755437
0.5847329047586481,0.8528449732
0.4901007496500237,0.7907336185
0.3635983642891943,0.3395276949
0.31021698668396736,0.2662197621
0.3460436245496021,0.3964810754
0.13432121903824212,0.1885895547
0.32140741385571575,0.6668344057
0.7237200019464665,0.93726861
0.32363261451704856,0.3982423349
0.6771631816642795,0.8331206642
0.49830679928277966,0.5639624744
0.4347203440035319,0.1006613709
0.4494984985008552,0.8480374537
0.43329315975443305,0.5084468567
0.7922501747853098,0.9825761116
0.20990327212427545,0.0140092017
0.7079913918928372,0.9876532116
0.7405192668028291,0.951906833
0.13900411816530214,0.0
0.3337883392333333,0.4103285288
0.9290208864113253,0.6979709572
0.27141852659352605,0.0
0.3325042201625889,0.724165199
0.12648591574624243,0.1512616369
0.6248842566711803,0.9537938967
0.4247271975104038,0.1012724201
0.13569819726021692,0.0102620323
0.9720407362473523,0.9241490241
0.27286243902699714,0.0420455771
0.4907563086212785,0.2844973222
0.8631536566196382,0.9100679343
0.6996221475085134,0.819309155
0.3588049420588057,0.3216634916
0.3483310221676992,0.4218306315
1.0642006914275295,0.9322993422
0.37765296462260844,0.070351533
0.6057023051010924,0.8313144747
0.38114962253838214,0.5157255311
0.5039025699667915,0.6414039754
0.36478688537775616,0.8291039143
0.2503021557505935,0.2141008591
0.7133618573188462,0.9183800007
0.25526687801015796,0.1774828367
0.1440339381061146,0.0381546314
-0.03099132850728606,0.0
0.9734252985181043,0.8651198735
0.24597994729501854,0.2131573272
0.20345788227908557,0.0691294346
0.27171008688130505,0.132094461
0.2684625342067941,0.331458251
0.2198198169486426,0.0949642356
0.2692227134482867,0.0751141224
0.6747593497202702,0.668514791
0.4790671289400972,0.8663419719
0.20127516123244427,0.1436954099
0.43293375041347826,0.6775637109
0.5200252858510607,0.7481848244
0.20647187132613992,0.0419287589
0.1745270128982399,0.0
0.7779643726370843,0.8668451889
0.1977664146121163,0.3496010208
0.5318585740841546,0.6275924661
0.33852560061936393,0.0040077639
0.1334565031277763,0.0
0.11176106972936084,0.2713597642
0.4999390024499305,0.7306441178
0.16290677896918848,0.082482657
0.48230551098713137,0.5724991913
0.964218202396211,0.9003899932
0.8573178544332224,0.9736170519
0.4133339873960603,0.3379281837
0.5227438150512175,0.0620843967
0.7818849638518727,0.6805021387
0.16724678398177356,0.3402735344
0.10618957583486541,0.0890154919
0.1583235124515593,0.0
0.24042215916498716,0.2311742928
0.1719011416796425,0.0052747924
0.11176497484733178,0.0120232918
0.4721016208458768,0.3597192768
0.41943588608020077,0.3579220733
0.6371967519026146,0.3425739549
1.5357547476337037,0.9344559865
0.009312964436423737,0.0
0.22737802201298807,0.0
0.5407670188309831,0.3320603142
0.7329437989442944,0.9869972323
0.4500017054288956,0.8159034542
0.408513035518689,0.1088656051
0.44873075520270955,0.4404945904
0.15461587307069313,0.0
0.2820173121466361,0.0373548758
0.8812159236081112,0.8626577046
0.3657214975934,0.4675784479
0.47490818933254153,0.9721163869
0.5090132934861228,0.5737662198
1.144286802869046,0.9575320801
0.755183390690695,0.9850562525
0.7331982660342647,0.8654972862
0.3780130271926283,0.2283436972
0.3530191465233247,0.4177419935
0.3002344526280861,0.0959437116
0.2975554670791099,0.0
-0.004892388759526731,0.0
0.4552362951053647,0.9723230653
0.17304002006047514,0.0
0.4260664911940779,0.6238183387
0.31064969284651306,0.3727400165
0.2655320368673727,0.0094532907
0.08092638463319829,0.0
0.20481930536531207,0.216581
0.2217135450958616,0.3326444053
0.9049725346465768,0.9462905719
0.5088570263413857,0.8376855613
0.2135811434177366,0.1915189964
0.6802575709556525,0.6925613745
0.12516066151096125,0.1230095971
0.24065101304699288,0.4566604364
0.7109317923980533,0.8152384889
0.4570087556374496,0.3331745804
0.14155245070426006,0.0611588368
0.6080337235831372,0.8573829122
0.09057934011619237,0.0
0.2381340407114912,0.0020937421
0.7097816300328146,0.7467470616
0.601317649903114,0.6939901513
0.26192360727225683,0.0702347148
0.45801737292191824,0.9243736746
0.07175811547999233,0.0
0.6132381122081199,0.5114571726
0.15449454481870573,0.1089914094
0.8449603986989808,0.6108784731
0.5748320244490506,0.7622030121
0.567860070408839,0.9503702239
0.4653359638702791,0.4588709967
0.4590916127662529,0.2620951799
0.5016714505707028,0.3795963481
0.2760461956404593,0.8083372273
0.5575299305247393,0.7394504152
0.7423916230391497,0.7820621114
0.8412446044931055,0.9603716617
0.11958754895164053,0.0413806118
0.20937304278271596,0.0823478667
0.4256157494681736,0.0160849718
0.44958023136190917,0.3999496783
0.38017023932704896,0.1547661838
0.39700079017878387,0.3246288775
0.4921548024083595,0.883604112
0.23662395814216475,0.0073146185
0.3289635405713483,0.4101218504
0.20461469643708524,0.1112558858
0.2411951256261728,0.0
0.7906802857865096,0.7810556774
0.9087708233426516,0.9664821538
0.10222011063106101,0.0387297365
0.6726511656302306,0.9777685921
0.7825267417750563,0.9400003594
0.644742776843347,0.8936954099
0.29677548016961064,0.0006110492
0.5024108556069501,0.3701250854
0.4003123960766341,0.3612918299
0.31376288889542137,0.1507763919
0.3295323890423504,0.1809604256
0.3599823797427153,0.3217263937
0.7116754880299184,0.678156788
0.4742703809218882,0.5036752813
0.4702487747838292,0.0
0.5201817963856974,0.6015509867
0.5055581624983903,0.343113116
0.4637432228008067,0.3183835951
0.6540279888399351,0.8885823658
0.11533362944538078,0.1375939039
0.14361663943909939,0.0781963265
0.23990830645453654,0.0692642249
0.26008281960778834,0.1642284605
0.3712119288097336,0.7222062471
0.3563296358176528,0.0946676971
0.26316946893873766,0.0337604687
0.4102311796451418,0.2838143848
0.36921459122967515,0.5024981129
0.8632029020378553,0.8414147586
0.764157828651566,0.8180600985
0.7111012158394294,0.0793555228
0.23754244523548584,0.003522519
0.24499181948517712,0.4328564753
0.5343341829177052,0.5356295604
0.33608766379704286,0.1520793645
0.3434789963533819,0.1895959886
0.5815879784328521,0.0983429783
0.1500793565322502,0.0361597355
0.39346026238587567,0.6411164228
0.07553392914946752,0.0
0.6367906044361665,0.4095467453
0.574629587814594,0.1331548111
0.21756546376698133,0.0282969699
0.35226314883400606,0.121976205
0.29500578198308874,0.7488048596
0.22940554302046612,0.3181230006
0.5259173684647974,0.5074044786
0.4009023291178198,0.8260756263
0.6759969558487972,0.5811706984
0.4536242927864643,0.8732342475
0.1709733714729883,0.1329661047
0.38321918621525697,0.6949786133
0.36525108258715283,0.2406725136
0.3736203001520827,0.3091819129
0.4712564174762601,0.2359099242
0.24751906973350452,0.0
0.7347085647495946,0.8783113475
0.40610710241234194,0.0154110205
0.417627888047871,0.3418191294
0.6346969909163072,0.4591046332
0.4744053291443642,0.3579041012
0.7897301768951156,0.9917957658
0.34424232749530886,0.3092538011
0.5296423475002202,0.6319057546
1.046604534974815,0.9729251285
0.4815077580306636,0.6567610798
0.06821251779292203,0.0
0.7504902228829313,0.9711009669
0.2601046317024563,0.4117483196
0.6790831416485785,0.931194062
0.6804203891097181,0.5372290716
0.4746753434465709,0.8315211531
0.24305066052054403,0.1734750728
1.3351657104833592,0.6535440854
0.43428437400054043,0.1954458862
0.517641325731388,0.2402951008
0.6702424066109322,0.0834261889
0.5720318012572365,0.5972197261
0.4567833476037142,0.4383649042
0.37465550055339764,0.3327342655
0.062115218962941476,0.0428992488
0.24043238023986047,0.0832284965
0.5255004075465639,0.1172765177
0.4631492019257083,0.14775709
0.3291453774056009,0.0285755365
0.9691123008455073,0.9613691097
0.5111670030176897,0.444825851
0.44802867919792777,0.6858128752
0.5460772173667688,0.9962079005
0.5962094210872805,0.6128284389
0.27192639518278683,0.7412116746
0.6004782885695622,0.8028108264
0.5367503461997305,0.6257413465
0.6232939294246831,0.9242928004
0.045472487977958886,0.0132813342
0.3899461435384832,0.1683170986
0.23917047170736433,0.0708188059
0.10840167943040566,0.0006829373
0.4642415120890061,0.416996154
0.33676647972383744,0.8087595701
0.13218942971742842,0.0633783832
0.40709678363636725,0.3477409151
0.16831486897954218,0.0580586607
0.3851521842612474,0.3431490601
0.560733533750163,0.9661316991
0.37430409797111913,0.4294417886
0.39553630383004473,0.0456130261
0.7152310881361488,0.9414111642
0.2923002813971548,0.0082940944
0.9361900138399356,0.1909438913
0.31135187331817543,0.102755113
0.3888170166793141,0.2344721613
1.09295522220294,0.9423546961
0.22924927859909872,0.0391161353
0.17545125907040987,0.0326462025
0.1705603756686246,0.0
0.26299864760300024,0.27021854
0.15281606237843892,0.0731102405
0.41697604845828884,0.0559199885
0.5290532262493428,0.2159519787
0.007894888092403546,0.0
1.1882590798625992,0.9017378958
0.468606018398262,0.7227004781
0.17240995525203623,0.3383774846
0.393637264455143,0.4210847921
0.49516675670297994,0.8703856799
0.12837101236201467,0.0096779411
0.654880942274479,0.9803565652
0.5934232668829774,0.806189569
0.5657618213162035,0.7605316128
0.11570054049564948,0.0
0.159301972418187,0.1735020308
0.3953484685231743,0.3995453075
0.44395957361067373,0.6844290284
0.31911096748293694,0.7173088674
0.7141655550591325,0.6001761259
0.34537084096592946,0.4793770892
0.23151685041212322,0.0464666978
0.3992562095581863,0.0
0.5821876737104966,0.1497250279
0.36533666336465753,0.2294849215
0.355123842924906,0.8280974803
0.38810033000093763,0.3210973725
0.30464502677170957,0.1024945185
0.2512635509955994,0.000997448
0.5422223200507026,0.6752543043
0.22024880191336904,0.2958376766
0.17122321726469503,0.099690881
0.49804988396557115,0.4932425146
0.682947816844526,0.9710380648
0.602244810551409,0.9700316308
0.16409266549622364,0.5486413141
0.28357789171901343,0.4179396858
0.5208869573831237,0.8735577442
0.5200820705776442,0.3122731031
0.32366364266703035,0.322364401
0.3513795839590726,0.3281873405
0.21374633574979224,0.199372776
0.4832296634139218,0.853249344
0.2583074411787464,0.1544067431
0.7782354976929281,0.7409960102
0.08914418392675472,0.0
0.21330364998278079,0.601191546
0.2591787975004177,0.0129758096
0.44792922663274215,0.6615056971
0.6343922607028379,0.7398278279
0.49355570196031806,0.573388807
0.19064737132671894,0.0686891197
0.0764709655564332,0.0073685346
0.4876852499222025,0.2582222062
0.2006278076578028,0.0491445311
0.8937233846656629,0.9956417814
0.6173360394909402,0.5313072859
0.19706394510742437,0.0392329535
0.525094945688273,0.6163239999
0.18738821737948003,0.6106538227
0.4644056621491669,0.8130279285
0.3671131373361671,0.0625247115
0.3187735733147623,0.033419
0.2950874457293207,0.0121940261
0.4162750259951209,0.1401010028
0.46318761676800413,0.3930394306
0.4045116232409326,0.4049638762
0.11648800728900444,0.0157165451
0.0832594525807755,0.0029833579
0.5610761976680968,0.5894827648
0.4312651244321235,0.513649761
0.5036683665230361,0.3529617915
0.5040601208297245,0.4757557241
0.3833268395560481,0.6075716186
0.6812808465693886,0.7291164947
0.5081684898680874,0.47978146
0.14446332695418482,0.4201682183
0.2297916013885648,0.0
0.45383570227563985,0.5150066497
0.5049781659866234,0.5886650372
0.6250921151155264,0.740915136
0.61495905640993,0.5296538586
0.6669688364016323,0.5529366306
0.8075398208280067,0.9310952158
0.054184849386019696,0.0
0.5433653609017142,0.9668595665
0.8139507143536087,0.9712447432
1.0745918710523852,0.9535422882
0.9569651719601501,0.9737788002
0.1791086093633767,0.0223572122
0.363372603461763,0.2638474534
0.8790902491880177,0.9889921282
0.2361883429422914,0.0317476007
0.4261873525345823,0.0961234319
0.32811653248238043,0.5517774343
0.5815024799316112,0.779860537
0.1369506122495346,0.139696632
0.32741069861669697,0.3904784156
0.19575385123417388,0.1304140757
0.2889207289230757,0.6042827361
0.6949448628575006,0.5451996693
0.4586727243355233,0.2944448438
0.18668378396053803,0.0
